employee_id,age,gender,education_level,marital_status,tenure,job_role,department,salary,work_location,performance_rating,projects_completed,training_hours,promotions,overtime_hours,satisfaction_level,work_life_balance,average_monthly_hours_worked,absenteeism,distance_from_home,manager_feedback_score,churn
E02972,26,Female,Master's,Married,4,Developer,IT,119024.00,Remote,2.0,11,88,0,44,0.42,NULL,262,5,42.00,1.9,1
E02973,34,Male,High School,Married,6,Developer,HR,108492.00,On-site,3.0,48,44,0,45,0.51,NULL,220,13,20.00,9.3,0
E02974,52,Female,Bachelor's,Married,10,Developer,IT,122285.00,On-site,1.0,33,42,0,3,0.55,NULL,240,18,0.00,2.8,0
E02975,37,Female,High School,Single,7,Sales,Sales,77741.00,On-site,4.0,34,79,0,8,0.72,NULL,224,5,28.00,7.6,0
E02976,53,Male,Master's,Single,4,Sales,IT,134028.00,On-site,2.0,38,49,0,26,0.12,NULL,225,1,38.00,5.0,1
E02977,43,Female,Master's,Divorced,0,Developer,HR,88839.00,On-site,3.0,1,79,0,35,0.99,NULL,220,10,6.00,4.8,0
E02978,50,Male,Bachelor's,Married,3,Analyst,Sales,64898.00,On-site,1.0,27,20,0,1,0.28,NULL,296,13,42.00,1.8,0
E02979,43,Male,Master's,Single,2,Manager,HR,89434.00,Remote,1.0,18,32,1,10,0.98,NULL,243,10,18.00,6.2,0
E02980,24,Female,High School,Divorced,12,Manager,IT,102393.00,Hybrid,4.0,10,91,0,23,0.69,NULL,213,5,41.00,8.3,1
E02981,31,Male,Bachelor's,Married,6,Analyst,Sales,137811.00,Remote,2.0,42,29,0,28,0.68,NULL,185,11,26.00,5.3,0
E02982,42,Female,Bachelor's,Married,5,Analyst,Sales,75942.00,On-site,4.0,47,0,0,49,0.92,NULL,183,2,41.00,5.7,0
E02983,37,Female,PhD,Married,14,Manager,Sales,89536.00,On-site,4.0,13,68,0,14,0.89,NULL,284,5,44.00,5.7,0
E02984,33,Male,Master's,Single,5,Analyst,Sales,75237.00,On-site,1.0,37,32,0,38,0.23,NULL,195,19,27.00,2.2,1
E02985,23,Female,Master's,Married,1,Manager,HR,59840.00,On-site,5.0,23,74,0,2,0.70,NULL,204,3,3.00,2.3,1
E02986,45,Female,Master's,Divorced,5,Developer,IT,129487.00,On-site,3.0,1,71,0,17,0.50,NULL,253,3,11.00,5.1,0
E02987,56,Male,Bachelor's,Single,7,Manager,IT,143551.00,Remote,2.0,41,94,0,44,0.49,NULL,276,19,34.00,7.4,0
E02988,51,Male,Master's,Married,4,Developer,Sales,133730.00,Remote,5.0,6,84,0,37,0.01,NULL,253,1,14.00,6.7,1
E02989,51,Male,Bachelor's,Single,8,Analyst,IT,68259.00,Remote,4.0,37,88,0,20,0.53,NULL,187,12,44.00,4.2,0
E02990,56,Male,Master's,Single,10,Developer,Sales,118506.00,On-site,2.0,8,17,0,43,0.10,NULL,219,14,24.00,4.6,0
E02991,40,Male,Master's,Single,1,Developer,IT,63534.00,On-site,4.0,32,11,0,33,0.27,NULL,186,8,13.00,9.9,0
E02992,29,Male,High School,Married,6,Manager,Sales,56605.00,On-site,2.0,26,11,1,41,0.01,NULL,242,5,41.00,4.6,0
E02993,47,Male,Bachelor's,Married,5,Sales,IT,53318.00,Remote,2.0,3,98,1,2,0.40,NULL,196,0,44.00,3.2,0
E02994,28,Female,High School,Married,13,Developer,Sales,52159.00,Remote,3.0,32,63,0,7,0.93,NULL,228,0,28.00,4.5,1
E02995,51,Male,PhD,Married,14,Manager,Sales,106319.00,On-site,1.0,7,28,0,34,0.80,NULL,284,7,46.00,6.4,0
E02996,28,Female,High School,Single,10,Analyst,Sales,115569.00,On-site,3.0,39,77,0,2,0.06,NULL,286,17,35.00,2.2,0
E02997,24,Female,Bachelor's,Single,10,Developer,Sales,37015.00,On-site,3.0,8,76,0,39,0.71,NULL,242,14,29.00,2.7,1
E02998,22,Female,Master's,Single,14,Developer,HR,132213.00,Hybrid,5.0,11,18,0,12,0.73,NULL,183,8,48.00,2.4,1
E02999,57,Male,Bachelor's,Married,12,Analyst,HR,118777.00,On-site,3.0,48,83,0,15,0.78,NULL,241,15,29.00,5.9,0
E03000,46,Female,Bachelor's,Married,5,Sales,IT,67857.00,On-site,2.0,43,1,0,42,0.66,NULL,224,5,7.00,4.3,0
E03001,58,Female,Bachelor's,Married,3,Developer,IT,119789.00,On-site,4.0,10,11,1,29,0.07,NULL,288,9,37.00,8.7,0
E03002,22,Female,High School,Married,13,Developer,Sales,52941.00,On-site,5.0,15,43,0,47,0.65,NULL,188,15,6.00,3.1,0
E03003,36,Male,Master's,Single,12,Developer,Marketing,128723.00,Hybrid,2.0,1,73,0,8,0.22,NULL,276,12,31.00,7.2,0
E03004,58,Male,Bachelor's,Married,9,Developer,HR,112181.00,On-site,4.0,46,35,0,44,0.59,NULL,256,3,2.00,6.3,0
E03005,34,Female,Bachelor's,Single,8,Analyst,Sales,144476.00,On-site,4.0,37,16,0,21,0.68,NULL,256,11,6.00,1.2,0
E03006,29,Male,Bachelor's,Divorced,5,Developer,Sales,94288.00,On-site,5.0,42,6,0,28,0.11,NULL,206,9,6.00,4.1,0
E03007,26,Male,Bachelor's,Single,12,Developer,Marketing,110900.00,On-site,3.0,36,99,0,12,0.47,NULL,155,9,37.00,2.5,0
E03008,30,Male,Master's,Single,11,Manager,Sales,110183.00,Remote,5.0,45,17,0,3,0.23,NULL,162,4,2.00,4.0,0
E03009,22,Female,Master's,Married,7,Manager,Sales,59211.00,On-site,5.0,47,12,0,45,0.81,NULL,198,18,5.00,3.1,0
E03010,57,Female,Bachelor's,Single,7,Manager,IT,30902.00,On-site,5.0,2,76,0,25,0.93,NULL,225,6,9.00,7.8,0
E03011,56,Male,Bachelor's,Single,3,Manager,IT,75805.00,Remote,4.0,34,59,0,29,0.52,NULL,250,3,13.00,9.8,0
E03012,23,Female,Bachelor's,Married,4,Manager,IT,102762.00,On-site,3.0,46,11,0,1,0.55,NULL,192,11,37.00,3.1,0
E03013,44,Female,Bachelor's,Single,1,Developer,Sales,30914.00,Remote,1.0,8,78,0,39,0.08,NULL,299,7,26.00,8.1,0
E03014,30,Male,Bachelor's,Single,3,Developer,HR,45165.00,On-site,4.0,48,47,0,37,0.39,NULL,240,13,44.00,1.1,0
E03015,55,Female,Master's,Single,11,Manager,HR,95585.00,On-site,5.0,35,50,0,44,0.14,NULL,270,6,20.00,1.8,0
E03016,35,Female,Bachelor's,Married,5,Developer,Marketing,103457.00,On-site,4.0,6,66,0,5,0.70,NULL,291,8,17.00,4.3,0
E03017,25,Female,High School,Single,13,Developer,Sales,64777.00,On-site,2.0,25,59,0,37,0.96,NULL,201,11,41.00,3.0,0
E03018,51,Male,Bachelor's,Single,14,Analyst,Sales,79076.00,On-site,3.0,11,9,0,16,0.81,NULL,176,14,34.00,2.9,0
E03019,52,Female,High School,Married,1,Analyst,IT,96167.00,On-site,1.0,15,22,0,4,0.39,NULL,236,16,23.00,3.8,0
E03020,59,Male,Master's,Married,1,Analyst,IT,127125.00,Remote,3.0,30,3,0,11,0.66,NULL,224,13,42.00,8.2,0
E03021,32,Male,Bachelor's,Married,9,Developer,IT,47957.00,On-site,2.0,23,24,0,33,1.00,NULL,189,6,2.00,2.4,1
E03022,56,Male,Bachelor's,Single,6,Analyst,Sales,136214.00,Remote,1.0,0,64,0,2,0.04,NULL,179,12,7.00,3.7,0
E03023,29,Female,Bachelor's,Single,9,Analyst,HR,135872.00,Remote,4.0,25,60,0,41,0.28,NULL,166,0,15.00,8.0,0
E03024,24,Female,Master's,Married,4,Manager,IT,71682.00,On-site,1.0,26,68,0,10,0.08,NULL,158,11,43.00,8.3,0
E03025,35,Male,High School,Married,12,Sales,Sales,78410.00,On-site,5.0,4,68,1,17,0.64,NULL,189,15,47.00,1.4,0
E03026,34,Male,Master's,Married,2,Developer,IT,93652.00,On-site,2.0,37,46,1,48,0.84,NULL,263,12,12.00,4.6,0
E03027,53,Female,Bachelor's,Single,14,Analyst,HR,93358.00,On-site,5.0,46,26,0,21,0.36,NULL,189,18,44.00,5.0,0
E03028,55,Male,Master's,Single,2,Sales,Sales,130614.00,Remote,2.0,48,61,0,3,0.39,NULL,283,14,36.00,9.8,0
E03029,40,Female,Master's,Divorced,6,Analyst,Sales,61013.00,On-site,4.0,47,70,0,22,0.29,NULL,222,15,14.00,7.0,0
E03030,59,Male,High School,Married,2,Developer,Marketing,103936.00,On-site,4.0,26,48,0,28,0.56,NULL,298,16,22.00,2.9,0
E03031,37,Male,Master's,Single,11,Analyst,HR,80040.00,Remote,5.0,20,60,0,46,0.13,NULL,232,19,38.00,3.7,1
E03032,23,Other,Bachelor's,Single,9,Analyst,IT,126924.00,Remote,2.0,14,87,0,27,0.19,NULL,282,0,42.00,7.2,0
E03033,38,Male,High School,Married,4,Developer,IT,52834.00,On-site,2.0,11,86,0,6,0.08,NULL,183,12,31.00,7.0,0
E03034,55,Male,High School,Single,12,Developer,HR,140955.00,On-site,4.0,10,71,0,42,0.14,NULL,284,9,42.00,1.6,1
E03035,37,Male,Bachelor's,Married,1,Analyst,Sales,87446.00,On-site,3.0,24,29,0,15,0.84,NULL,190,4,32.00,8.4,0
E03036,59,Female,Bachelor's,Married,2,Manager,Marketing,103195.00,On-site,5.0,3,30,0,40,0.18,NULL,209,0,42.00,7.9,0
E03037,23,Female,Master's,Single,13,Analyst,Marketing,56576.00,On-site,5.0,44,15,0,39,0.48,NULL,172,13,26.00,3.6,0
E03038,23,Male,Master's,Single,14,Developer,HR,110270.00,Remote,2.0,21,91,0,42,0.70,NULL,275,13,9.00,3.2,0
E03039,47,Male,Bachelor's,Single,3,Manager,Sales,93119.00,On-site,1.0,42,64,0,44,0.19,NULL,206,9,11.00,2.4,1
E03040,34,Female,Master's,Divorced,12,Developer,HR,36752.00,Remote,4.0,26,10,0,24,0.45,NULL,199,5,7.00,5.0,0
E03041,52,Male,Bachelor's,Married,0,Developer,HR,144592.00,On-site,4.0,24,61,0,25,0.21,NULL,282,6,32.00,4.5,0
E03042,55,Female,Bachelor's,Married,3,Manager,IT,132751.00,On-site,3.0,23,37,0,36,0.91,NULL,195,14,37.00,1.1,0
E03043,24,Male,Master's,Married,3,Developer,IT,92700.00,On-site,1.0,8,86,0,14,0.04,NULL,291,1,33.00,8.7,0
E03044,29,Male,High School,Divorced,2,Manager,HR,48523.00,On-site,1.0,41,95,0,26,0.59,NULL,295,3,13.00,4.0,0
E03045,44,Female,Bachelor's,Divorced,9,Developer,IT,54446.00,Remote,1.0,21,95,1,31,0.88,NULL,203,7,49.00,2.6,1
E03046,35,Male,Master's,Married,14,Developer,Sales,108995.00,On-site,3.0,26,92,0,32,0.79,NULL,230,16,18.00,5.4,1
E03047,48,Female,Bachelor's,Single,14,Analyst,Sales,41292.00,On-site,4.0,23,94,0,7,0.23,NULL,270,19,42.00,8.4,0
E03048,50,Male,High School,Married,8,Analyst,Sales,35135.00,On-site,1.0,0,58,0,5,0.54,NULL,225,6,11.00,8.4,0
E03049,22,Male,High School,Married,2,Sales,IT,70797.00,Remote,4.0,0,18,0,31,0.06,NULL,155,18,47.00,4.1,1
E03050,38,Other,Bachelor's,Married,1,Manager,Sales,62144.00,Remote,4.0,13,8,0,44,0.28,NULL,252,5,36.00,6.7,0
E03051,51,Male,PhD,Married,6,Developer,Sales,48360.00,Remote,3.0,47,95,0,40,0.38,NULL,184,7,40.00,7.3,0
E03052,34,Female,Bachelor's,Single,8,Analyst,HR,75261.00,On-site,4.0,41,94,0,7,0.07,NULL,294,9,46.00,1.8,0
E03053,42,Male,Bachelor's,Single,5,Analyst,Sales,95239.00,On-site,2.0,28,68,0,2,0.17,NULL,277,3,17.00,3.0,0
E03054,40,Female,Bachelor's,Married,13,Developer,Sales,48252.00,On-site,4.0,19,22,0,21,0.84,NULL,256,15,48.00,4.5,0
E03055,40,Female,Bachelor's,Single,4,Developer,Sales,130369.00,Remote,2.0,32,54,0,37,0.47,NULL,240,7,5.00,2.5,0
E03056,46,Male,High School,Married,0,Analyst,HR,70774.00,Hybrid,1.0,44,84,0,35,0.94,NULL,296,16,4.00,9.6,0
E03057,43,Female,Bachelor's,Divorced,2,Developer,IT,146603.00,On-site,2.0,38,19,0,42,0.16,NULL,289,17,43.00,8.7,0
E03058,52,Female,Bachelor's,Married,8,Manager,HR,71136.00,On-site,1.0,19,12,0,31,0.67,NULL,298,4,34.00,8.7,0
E03059,38,Male,High School,Divorced,7,Manager,Marketing,50106.00,On-site,2.0,48,56,0,24,0.76,NULL,156,17,28.00,7.6,0
E03060,44,Female,High School,Married,8,Analyst,Sales,120552.00,On-site,2.0,16,19,0,27,0.78,NULL,244,3,35.00,9.8,0
E03061,53,Female,Master's,Married,7,Developer,IT,53248.00,On-site,1.0,29,46,1,29,0.76,NULL,270,4,15.00,6.9,0
E03062,31,Male,Master's,Married,0,Analyst,Sales,65346.00,Remote,3.0,12,76,0,29,0.17,NULL,177,16,37.00,1.4,0
E03063,31,Male,Master's,Single,7,Developer,IT,51573.00,On-site,4.0,21,6,0,5,0.45,NULL,190,11,26.00,9.9,0
E03064,57,Male,Bachelor's,Married,7,Developer,HR,73635.00,Remote,2.0,37,33,0,41,0.89,NULL,152,0,19.00,3.5,1
E03065,29,Male,High School,Single,4,Analyst,Sales,53505.00,On-site,5.0,37,55,0,15,0.57,NULL,157,5,47.00,7.3,0
E03066,41,Female,Master's,Divorced,13,Developer,HR,147556.00,Remote,3.0,8,52,0,26,0.37,NULL,165,14,23.00,1.8,0
E03067,53,Male,High School,Single,5,Sales,HR,71481.00,Remote,4.0,27,52,0,9,0.01,NULL,271,12,6.00,7.3,0
E03068,35,Female,Bachelor's,Single,1,Analyst,IT,47664.00,Remote,3.0,22,80,1,22,0.61,NULL,236,12,13.00,9.6,1
E03069,49,Male,Master's,Married,0,Developer,IT,68144.00,On-site,3.0,22,62,0,19,0.89,NULL,294,11,3.00,2.7,1
E03070,45,Male,Master's,Married,7,Analyst,Sales,118622.00,Remote,1.0,31,29,0,25,0.20,NULL,178,13,16.00,4.1,0
E03071,36,Female,PhD,Single,6,Developer,Sales,77098.00,Remote,5.0,16,67,0,34,1.00,NULL,241,5,46.00,8.6,0
E03072,43,Female,Master's,Single,3,Developer,Sales,147989.00,On-site,4.0,39,3,0,18,0.21,NULL,223,16,42.00,5.3,0
E03073,51,Female,Bachelor's,Married,14,Developer,IT,81866.00,On-site,3.0,37,36,0,17,0.57,NULL,154,15,32.00,4.9,0
E03074,25,Male,Bachelor's,Married,10,Developer,Sales,124872.00,Hybrid,1.0,42,38,0,47,0.48,NULL,204,10,23.00,5.2,0
E03075,34,Male,Master's,Single,11,Analyst,IT,70153.00,Remote,4.0,27,35,0,29,0.77,NULL,252,3,12.00,3.0,0
E03076,44,Male,High School,Married,6,Analyst,IT,73622.00,On-site,1.0,20,14,1,22,0.49,NULL,200,10,23.00,7.2,0
E03077,29,Other,Master's,Single,1,Manager,HR,100537.00,On-site,4.0,44,85,0,18,0.34,NULL,255,11,41.00,7.4,0
E03078,39,Male,Bachelor's,Single,10,Developer,HR,74195.00,On-site,3.0,40,74,0,35,0.96,NULL,288,4,12.00,7.4,0
E03079,33,Female,High School,Divorced,1,Developer,IT,85213.00,On-site,2.0,29,35,0,36,0.57,NULL,187,16,25.00,2.3,0
E03080,52,Female,Master's,Single,6,Analyst,IT,36535.00,Hybrid,5.0,44,95,0,14,0.04,NULL,175,19,9.00,7.0,1
E03081,35,Male,High School,Single,2,Analyst,Sales,39184.00,On-site,2.0,18,18,0,41,0.44,NULL,275,15,40.00,9.7,0
E03082,55,Female,Master's,Divorced,5,Developer,IT,121069.00,On-site,2.0,45,15,0,32,0.50,NULL,246,7,19.00,5.4,0
E03083,39,Female,Bachelor's,Married,13,Manager,IT,39116.00,On-site,3.0,49,73,0,23,0.03,NULL,209,8,24.00,1.7,0
E03084,55,Female,Master's,Single,11,Analyst,HR,54628.00,Remote,1.0,22,80,0,26,0.68,NULL,232,2,34.00,5.0,0
E03085,32,Male,Bachelor's,Married,11,Analyst,IT,65809.00,Hybrid,5.0,5,42,0,32,0.48,NULL,164,12,13.00,3.9,0
E03086,33,Male,Bachelor's,Married,14,Developer,HR,54026.00,On-site,2.0,18,5,0,5,0.11,NULL,271,5,41.00,5.6,0
E03087,36,Male,Bachelor's,Single,12,Analyst,Marketing,101666.00,Remote,1.0,3,96,0,33,0.34,NULL,252,13,15.00,5.8,0
E03088,52,Male,High School,Married,6,Analyst,IT,94361.00,Hybrid,5.0,48,83,0,49,0.50,NULL,191,8,39.00,3.4,0
E03089,50,Female,Master's,Married,6,Developer,Marketing,140595.00,On-site,3.0,22,13,0,8,0.87,NULL,296,2,15.00,6.2,0
E03090,47,Female,High School,Married,14,Sales,IT,129888.00,On-site,5.0,4,27,0,27,0.46,NULL,258,6,8.00,4.5,0
E03091,39,Male,Bachelor's,Married,9,Manager,IT,49652.00,On-site,4.0,32,5,0,12,0.90,NULL,155,11,23.00,9.6,0
E03092,53,Female,Bachelor's,Married,3,Developer,Sales,120793.00,On-site,3.0,11,18,0,34,0.76,NULL,213,15,41.00,2.4,0
E03093,43,Female,Bachelor's,Single,2,Developer,Sales,38821.00,On-site,2.0,35,5,0,42,0.65,NULL,293,4,19.00,4.6,0
E03094,59,Male,High School,Married,0,Sales,HR,98682.00,Remote,4.0,28,4,0,33,0.62,NULL,239,4,28.00,4.9,0
E03095,38,Male,High School,Single,6,Developer,IT,113776.00,Hybrid,1.0,13,65,0,16,0.73,NULL,272,2,38.00,1.3,0
E03096,44,Female,High School,Married,8,Developer,Sales,50684.00,On-site,2.0,6,47,0,15,0.44,NULL,223,9,35.00,7.6,0
E03097,45,Female,Master's,Married,0,Developer,Marketing,84867.00,On-site,4.0,42,69,0,31,0.42,NULL,172,8,32.00,6.9,0
E03098,29,Female,High School,Married,4,Analyst,Marketing,98129.00,On-site,3.0,47,13,1,18,0.22,NULL,173,13,15.00,7.1,0
E03099,27,Male,PhD,Married,14,Developer,Sales,51856.00,On-site,4.0,41,77,0,37,0.56,NULL,209,3,36.00,3.5,0
E03100,26,Male,High School,Married,3,Developer,Sales,81725.00,On-site,4.0,19,93,0,24,0.69,NULL,173,0,10.00,10.0,1
E03101,50,Male,High School,Single,9,Analyst,Sales,106724.00,On-site,2.0,46,44,0,49,0.27,NULL,230,15,48.00,9.2,0
E03102,49,Female,Bachelor's,Married,1,Manager,Sales,55931.00,On-site,4.0,36,39,0,44,0.23,NULL,270,12,39.00,2.1,0
E03103,32,Female,High School,Married,6,Analyst,Marketing,147504.00,On-site,5.0,13,87,0,1,0.19,NULL,221,9,41.00,9.6,0
E03104,22,Male,Bachelor's,Married,6,Analyst,Sales,143901.00,On-site,2.0,33,29,0,0,0.06,NULL,223,3,14.00,9.9,1
E03105,40,Female,Master's,Married,12,Developer,Sales,63543.00,On-site,5.0,40,74,0,41,0.92,NULL,291,15,3.00,5.3,0
E03106,30,Female,High School,Single,7,Sales,IT,149185.00,Remote,4.0,40,77,1,39,0.91,NULL,198,3,25.00,3.7,0
E03107,48,Female,Master's,Single,2,Analyst,HR,125620.00,On-site,5.0,22,21,0,41,0.15,NULL,255,3,40.00,8.9,0
E03108,55,Female,Bachelor's,Single,5,Manager,Sales,72878.00,On-site,3.0,38,2,0,3,0.82,NULL,159,5,24.00,8.2,1
E03109,25,Male,High School,Married,14,Sales,IT,116655.00,On-site,3.0,39,28,1,3,0.40,NULL,170,8,21.00,6.0,0
E03110,57,Female,High School,Single,3,Developer,IT,129038.00,On-site,4.0,4,47,0,14,0.58,NULL,252,1,1.00,8.9,0
E03111,39,Male,Master's,Divorced,11,Developer,IT,97650.00,On-site,5.0,32,7,0,23,0.54,NULL,208,4,15.00,5.2,1
E03112,36,Male,High School,Married,10,Manager,Marketing,129477.00,On-site,4.0,47,48,0,43,0.70,NULL,187,3,33.00,5.9,1
E03113,34,Female,Master's,Single,2,Developer,Sales,59829.00,On-site,3.0,43,6,0,34,0.61,NULL,286,0,48.00,7.9,0
E03114,40,Female,Bachelor's,Married,3,Developer,IT,75911.00,On-site,5.0,9,23,0,21,0.26,NULL,188,12,13.00,1.6,0
E03115,27,Female,High School,Married,11,Manager,IT,142026.00,Remote,3.0,9,4,0,4,0.38,NULL,233,10,47.00,3.7,0
E03116,33,Female,Bachelor's,Single,0,Manager,Sales,39428.00,Remote,5.0,10,83,0,11,0.36,NULL,162,4,26.00,4.2,0
E03117,58,Female,Master's,Married,6,Analyst,HR,138068.00,On-site,2.0,18,63,0,29,0.93,NULL,284,2,8.00,4.0,0
E03118,38,Female,Master's,Married,6,Analyst,IT,72484.00,On-site,4.0,34,4,0,0,0.04,NULL,173,7,40.00,9.7,0
E03119,44,Male,Bachelor's,Single,6,Sales,Marketing,122792.00,On-site,5.0,14,48,0,20,0.78,NULL,282,17,25.00,7.0,1
E03120,47,Female,Master's,Married,1,Analyst,Sales,137902.00,On-site,5.0,26,69,0,35,0.45,NULL,199,16,12.00,1.7,1
E03121,50,Male,High School,Divorced,0,Developer,Sales,84819.00,On-site,2.0,4,91,0,25,0.73,NULL,286,14,21.00,4.3,0
E03122,54,Male,Master's,Single,8,Developer,Sales,56812.00,On-site,1.0,47,14,0,26,0.31,NULL,210,17,20.00,2.5,1
E03123,48,Male,Master's,Married,1,Analyst,IT,47625.00,On-site,2.0,44,58,0,4,0.10,NULL,268,6,46.00,9.3,0
E03124,46,Female,Master's,Single,4,Developer,HR,92843.00,Remote,5.0,12,89,0,1,0.80,NULL,277,12,0.00,5.8,0
E03125,31,Female,Master's,Married,13,Manager,HR,50224.00,On-site,1.0,44,20,0,2,0.10,NULL,189,4,34.00,6.2,0
E03126,44,Female,Bachelor's,Married,4,Analyst,Marketing,84447.00,On-site,3.0,22,84,0,14,0.81,NULL,192,9,45.00,2.2,1
E03127,42,Female,Bachelor's,Single,12,Sales,IT,40450.00,On-site,4.0,15,8,0,1,0.54,NULL,207,5,45.00,1.7,0
E03128,42,Male,Bachelor's,Married,12,Manager,Sales,42630.00,On-site,1.0,35,46,0,4,0.68,NULL,260,15,7.00,2.8,0
E03129,34,Female,Bachelor's,Single,10,Analyst,HR,130839.00,Hybrid,3.0,9,40,1,48,0.27,NULL,179,5,49.00,6.6,1
E03130,58,Female,Bachelor's,Single,7,Developer,Sales,104721.00,On-site,5.0,31,55,0,45,0.68,NULL,157,12,35.00,9.2,0
E03131,54,Female,Bachelor's,Married,0,Developer,Sales,87690.00,Remote,1.0,44,73,0,42,0.89,NULL,292,2,37.00,3.0,0
E03132,45,Female,Bachelor's,Single,10,Developer,IT,56946.00,On-site,2.0,2,47,0,39,0.18,NULL,236,17,10.00,1.1,0
E03133,32,Female,Bachelor's,Married,6,Developer,IT,132893.00,Remote,4.0,41,61,0,43,0.82,NULL,171,12,2.00,3.2,0
E03134,38,Female,High School,Married,2,Manager,IT,72470.00,On-site,2.0,36,88,0,20,0.58,NULL,256,7,26.00,4.1,0
E03135,25,Female,Bachelor's,Single,1,Developer,HR,85372.00,On-site,2.0,7,84,0,31,0.21,NULL,264,16,20.00,1.7,1
E03136,46,Male,Master's,Single,4,Developer,Marketing,64726.00,Hybrid,4.0,0,97,0,17,0.84,NULL,277,11,28.00,1.9,0
E03137,51,Female,Bachelor's,Married,3,Manager,IT,121087.00,Remote,2.0,18,30,0,29,0.22,NULL,214,9,49.00,5.6,0
E03138,30,Male,Master's,Single,12,Developer,HR,48434.00,Hybrid,5.0,7,65,0,3,0.88,NULL,210,15,34.00,6.6,0
E03139,42,Male,High School,Single,8,Analyst,Sales,130889.00,On-site,2.0,22,15,0,25,0.36,NULL,181,5,45.00,8.3,0
E03140,41,Female,Bachelor's,Single,10,Manager,Marketing,103156.00,Remote,5.0,0,34,0,39,0.70,NULL,204,12,18.00,2.4,1
E03141,40,Male,High School,Married,0,Analyst,Sales,110822.00,On-site,2.0,29,48,1,32,0.73,NULL,156,0,47.00,8.8,0
E03142,40,Female,High School,Divorced,10,Developer,Sales,128306.00,On-site,5.0,43,30,0,36,0.50,NULL,288,17,43.00,9.6,0
E03143,33,Male,Bachelor's,Single,2,Sales,IT,98379.00,On-site,1.0,3,75,0,7,0.84,NULL,231,14,10.00,6.7,0
E03144,58,Male,Bachelor's,Single,2,Developer,IT,146974.00,On-site,5.0,20,53,0,7,0.37,NULL,284,3,22.00,1.6,0
E03145,38,Male,Bachelor's,Married,3,Developer,IT,96803.00,On-site,4.0,20,22,0,41,0.85,NULL,291,16,39.00,3.6,0
E03146,58,Male,Bachelor's,Divorced,6,Manager,HR,32474.00,On-site,2.0,36,16,0,31,0.57,NULL,285,12,23.00,9.3,0
E03147,49,Female,Master's,Single,4,Analyst,HR,87885.00,On-site,1.0,19,13,0,41,0.04,NULL,278,13,47.00,1.2,0
E03148,56,Male,High School,Married,10,Sales,IT,80577.00,On-site,2.0,27,96,0,24,0.45,NULL,224,19,21.00,6.7,0
E03149,39,Male,High School,Married,9,Developer,IT,117556.00,Remote,5.0,24,47,0,6,0.82,NULL,255,17,23.00,4.8,0
E03150,35,Male,Bachelor's,Divorced,13,Analyst,IT,42117.00,On-site,2.0,32,47,0,16,0.26,NULL,204,14,5.00,5.4,0
E03151,56,Male,High School,Single,5,Developer,IT,40860.00,On-site,3.0,14,5,0,38,0.71,NULL,195,10,37.00,8.4,0
E03152,28,Female,PhD,Divorced,2,Analyst,Marketing,138800.00,On-site,1.0,32,22,0,36,0.45,NULL,283,9,45.00,2.9,0
E03153,34,Male,Bachelor's,Married,4,Analyst,Marketing,56687.00,On-site,3.0,2,47,0,1,0.31,NULL,185,10,48.00,1.3,1
E03154,39,Female,Bachelor's,Divorced,12,Developer,IT,112650.00,Remote,2.0,15,48,0,27,0.89,NULL,243,18,42.00,9.1,0
E03155,58,Female,Bachelor's,Married,14,Developer,IT,125528.00,On-site,5.0,42,60,0,15,0.48,NULL,249,14,5.00,4.4,0
E03156,34,Female,Bachelor's,Married,14,Analyst,Sales,131117.00,On-site,1.0,46,30,0,31,0.75,NULL,194,0,40.00,8.2,0
E03157,57,Female,High School,Married,11,Analyst,IT,67960.00,Remote,1.0,25,4,0,35,0.46,NULL,173,8,14.00,5.1,0
E03158,52,Male,Master's,Married,10,Analyst,Marketing,47347.00,Remote,5.0,28,66,0,20,0.30,NULL,222,0,3.00,8.1,1
E03159,23,Male,Bachelor's,Married,1,Developer,IT,136200.00,Hybrid,1.0,20,37,0,36,0.92,NULL,277,13,49.00,7.1,0
E03160,37,Female,High School,Married,3,Analyst,HR,81614.00,Remote,5.0,30,27,0,44,0.14,NULL,267,16,46.00,6.4,1
E03161,30,Female,Bachelor's,Married,11,Sales,Sales,41385.00,Remote,3.0,31,30,0,28,0.58,NULL,188,5,12.00,4.2,1
E03162,30,Female,High School,Divorced,2,Developer,IT,33386.00,Remote,2.0,7,57,0,6,0.20,NULL,299,15,7.00,3.6,0
E03163,59,Female,High School,Single,2,Analyst,IT,102415.00,On-site,1.0,42,53,0,28,0.12,NULL,158,6,15.00,1.9,0
E03164,32,Male,Bachelor's,Married,11,Developer,Sales,32497.00,Remote,1.0,6,16,0,24,0.10,NULL,297,15,30.00,6.8,1
E03165,43,Male,Bachelor's,Married,3,Developer,Marketing,108575.00,On-site,1.0,6,21,0,18,0.77,NULL,295,16,47.00,8.2,0
E03166,54,Female,Bachelor's,Married,7,Analyst,Sales,59476.00,Remote,3.0,27,63,0,23,0.26,NULL,182,17,25.00,4.9,0
E03167,57,Female,High School,Married,11,Analyst,Sales,98339.00,On-site,5.0,41,12,0,3,0.57,NULL,273,1,32.00,1.6,0
E03168,44,Male,Bachelor's,Married,7,Sales,Marketing,41825.00,On-site,5.0,18,43,0,14,0.49,NULL,180,16,37.00,7.4,1
